gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D1_1_S1_L001,HOS_D1_2_S2_L001,HOS_D1_3_S3_L001,HOS_D3_1_S7_L001,HOS_D3_2_S8_L001,HOS_D3_3_S9_L001
ENSG00000164241,C5orf63,401207,chromosome 5 open reading frame 63,3235.0791224468435,-0.48375448758385337,0.07497821045989474,-6.451934296866286,1.1043145837763313e-10,2.947292922478609e-8,2542,2718,2812,3484,4189,3695
ENSG00000138829,FBN2,2201,fibrillin 2,22448.335733706477,0.21398648210292423,0.03320343884500233,6.444708426191608,1.1582286496215796e-10,3.02398393085982e-8,26423,23274,22725,20079,24008,18828
ENSG00000118523,CCN2,1490,cellular communication network factor 2,14452.304346439243,-0.15550863471024,0.024287375419102496,-6.4028587703193915,1.524942423219896e-10,3.896714575078926e-8,14667,12704,13713,15080,17411,13604
ENSG00000270882,H4C14,8370,H4 clustered histone 14,1445.2746168827107,0.6584112820937756,0.10387498495917705,6.338497014969791,2.3201733525722795e-10,5.8052670759152244e-8,1965,1873,1470,1161,1312,930
ENSG00000142676,RPL11,6135,ribosomal protein L11,23405.514305458135,-0.15733704045525354,0.02485568554655269,-6.330022165776678,2.4512598294056255e-10,6.008087867583993e-8,22942,21043,22429,24079,27830,22674
ENSG00000167460,TPM4,7171,tropomyosin 4,50601.56658727283,-0.15391030180534998,0.02442768498192883,-6.300650344852985,2.9639935076905864e-10,7.119512405472788e-8,49025,45537,49167,52911,59761,48402
ENSG00000108654,DDX5,1655,DEAD-box helicase 5,15878.162292220688,-0.14561189887283876,0.023264530717539613,-6.258965660676703,3.8753918604646e-10,9.126167891015657e-8,15890,14407,14965,16439,18997,15019
ENSG00000119922,IFIT2,3433,interferon induced protein with tetratricopeptide repeats 2,38553.98747769544,-0.17653306044299316,0.028237198513981352,-6.251790890501573,4.057724626835049e-10,9.37178322467095e-8,37535,34745,36330,39863,45154,38403
ENSG00000119335,SET,6418,SET nuclear proto-oncogene,22915.139309488673,-0.2017022346414489,0.03233736897002374,-6.23743492639812,4.448040409631004e-10,1.0079427418805351e-7,21549,20579,21790,24298,27037,22654
ENSG00000197157,SND1,27044,staphylococcal nuclease and tudor domain containing 1,18449.984435559763,0.14659484432965147,0.02357135994782384,6.219193319950359,4.997173116676655e-10,1.1114083172460487e-7,20932,17974,19349,17523,19790,15662
ENSG00000185745,IFIT1,3434,interferon induced protein with tetratricopeptide repeats 1,17530.75084787969,-0.18720550183522258,0.030201532503405147,-6.1985431306876775,5.698818991817399e-10,1.2444148380313994e-7,17035,15304,16879,18156,20846,17362
ENSG00000145632,PLK2,10769,polo like kinase 2,6260.702476672421,-0.23066658161322603,0.03735762137938756,-6.1745521555207645,6.635127602574145e-10,1.4229979019092051e-7,6024,5304,5974,6651,7624,6160
ENSG00000114942,EEF1B2,1933,eukaryotic translation elongation factor 1 beta 2,14456.297571357502,-0.1504545721905091,0.024504030394917654,-6.139992881404304,8.252517895734199e-10,1.7388199987327672e-7,14387,12906,13852,14938,17465,13631
ENSG00000237550,RPL9P8,254948,ribosomal protein L9 pseudogene 8,3067.299271747596,-0.3998132629562135,0.06542585459170674,-6.110936807035503,9.90479833526214e-10,2.0509763449396259e-7,2580,2541,2808,3614,4053,2920
ENSG00000130702,LAMA5,3911,laminin subunit alpha 5,14045.543877803539,0.1723160432224476,0.028260745773903025,6.097363622356008,1.0783204524590971e-9,2.1649787913321972e-7,16147,13922,14648,12915,14792,12192
ENSG00000137965,IFI44,10561,interferon induced protein 44,5632.434734444274,-0.22136058973209025,0.036307192898632754,-6.09687976567382,1.0815880722725382e-9,2.1649787913321972e-7,5418,4967,5225,5890,6919,5529
ENSG00000131203,IDO1,3620,"indoleamine 2,3-dioxygenase 1",5396.650836579943,-0.2574132162608557,0.042340862572887675,-6.07954587173872,1.2052340015160612e-9,2.3729279275750645e-7,5166,4755,4833,5559,6726,5479
ENSG00000169710,FASN,2194,fatty acid synthase,8068.085326325725,0.2393945157823552,0.039396673265049156,6.076516008643161,1.2282174795837196e-9,2.3791761177097536e-7,9750,7950,8575,7365,8180,6801
ENSG00000123384,LRP1,4035,LDL receptor related protein 1,6344.343946981591,0.2612692543653322,0.043261396935691906,6.039316177277149,1.5476871607994033e-9,2.920070038135512e-7,7625,6581,6577,5579,6442,5404
ENSG00000130294,KIF1A,547,kinesin family member 1A,11448.782773150828,0.16120619344638956,0.02669664453809836,6.0384440155516454,1.5560739587066841e-9,2.920070038135512e-7,12901,11410,11991,10526,12311,9854
ENSG00000009307,CSDE1,7812,cold shock domain containing E1,9652.162625903453,-0.21638607948904848,0.035931446383456425,-6.022192293062743,1.7207028861837283e-9,3.1693913614620066e-7,9167,8695,8920,9926,11826,9607
ENSG00000118900,UBN1,29855,ubinuclein 1,845.7203135395844,-0.653781046374035,0.10859738677865177,-6.020228163561632,1.7417138206202534e-9,3.1693913614620066e-7,797,574,610,987,1121,1007
ENSG00000136153,LMO7,4008,LIM domain 7,5549.031946866467,-0.21539533640667513,0.03592904472719381,-5.995019852104436,2.0346058576480414e-9,3.647106917963131e-7,5458,4744,5225,5916,6726,5387
ENSG00000115267,IFIH1,64135,interferon induced with helicase C domain 1,17219.408871957814,-0.13123567433081926,0.02192782384053182,-5.984892768439733,2.165324678983366e-9,3.824345499204445e-7,17537,15434,16397,17721,20476,16256
ENSG00000148677,ANKRD1,27063,ankyrin repeat domain 1,1693.261382079921,-0.5040781380891515,0.08449809634760835,-5.965556147152408,2.4380219233527534e-9,4.243571492676314e-7,1413,1327,1459,2000,1996,1962
ENSG00000183486,MX2,4600,MX dynamin like GTPase 2,23400.424335844258,-0.16586115656766365,0.02784062164074501,-5.957523460069739,2.5608896066102134e-9,4.393754882198381e-7,24258,20283,21770,24336,27632,22774
ENSG00000197747,S100A10,6281,S100 calcium binding protein A10,16154.338450713638,-0.16776035060504116,0.02818774796779408,-5.951534361550125,2.6564023434900067e-9,4.493435513424645e-7,15716,14439,15507,17225,18982,15435
ENSG00000135316,SYNCRIP,10492,synaptotagmin binding cytoplasmic RNA interacting protein,9032.809039445548,-0.23522164313992044,0.0397707659277547,-5.914435833778274,3.3301502579953237e-9,5.478781451852581e-7,8458,7837,8600,9641,10675,9142
ENSG00000152795,HNRNPDL,9987,heterogeneous nuclear ribonucleoprotein D like,13881.41740718124,-0.18153672317335523,0.030687027465996074,-5.915748059159979,3.3037058421228255e-9,5.478781451852581e-7,13395,12417,13220,14330,16564,13670
ENSG00000153147,SMARCA5,8467,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",17372.84333943502,-0.14509174145926193,0.024721078781349548,-5.869150887085245,4.380326620037225e-9,7.109151717114469e-7,17090,15695,16733,18110,20648,16421
ENSG00000111335,OAS2,4939,2'-5'-oligoadenylate synthetase 2,18310.096800669042,-0.1499935827876556,0.0257829731875586,-5.817544070519919,5.971852042997982e-9,9.562925738187434e-7,18886,16224,17058,19060,22273,17011
ENSG00000123416,TUBA1B,10376,tubulin alpha 1b,23600.653100541,-0.1341626317952669,0.02310745816162693,-5.806031578932474,6.397090163009371e-9,1.002013290479201e-6,23704,21150,22725,24096,28729,21987
ENSG00000138385,SSB,6741,small RNA binding exonuclease protection factor La,13530.987136326981,-0.17247746767883593,0.02971023134040852,-5.80532227106059,6.424231754113112e-9,1.002013290479201e-6,12991,12274,12899,14242,16299,12837
ENSG00000126653,NSRP1,84081,nuclear speckle splicing regulatory protein 1,737.0014308762516,-0.6583287471770755,0.11358388370586481,-5.795969689519282,6.792753226653997e-9,1.0459098237450578e-6,633,488,599,831,963,918
ENSG00000122545,SEPTIN7,989,septin 7,8386.652059433987,-0.22584864836027235,0.039083731583904366,-5.778584572341151,7.533167492324193e-9,1.145232171934349e-6,7789,7450,7945,8750,10204,8364
ENSG00000122566,HNRNPA2B1,3181,heterogeneous nuclear ribonucleoprotein A2/B1,40521.837622713305,-0.1624167197714963,0.028266820064460966,-5.745843338625062,9.146396108434418e-9,1.3518196547627545e-6,38876,36938,38877,41565,48180,39558
ENSG00000189060,H1-0,3005,H1.0 linker histone,109798.30017406543,-0.10971681559548063,0.019100091370693864,-5.7443084153945,9.229742855166183e-9,1.3518196547627545e-6,110130,99584,107359,112527,127740,104106
ENSG00000205413,SAMD9,54809,sterile alpha motif domain containing 9,10673.75737331345,-0.18104157005895619,0.03149680246819339,-5.747934897257539,9.034000754642082e-9,1.3518196547627545e-6,10399,9672,9948,10923,12977,10401
ENSG00000112306,RPS12,6206,ribosomal protein S12,21044.088227368808,0.18580648123759846,0.0323946806379739,5.735709615849437,9.710491114006944e-9,1.4050963648099205e-6,24829,20600,21924,20192,22234,17175
ENSG00000101335,MYL9,10398,myosin light chain 9,11221.326211998601,-0.14746077480706293,0.02576001853588436,-5.7244048408445956,1.0379696670055321e-8,1.4840494881829096e-6,11286,10042,10647,11727,13302,10634
ENSG00000131236,CAP1,10487,cyclase associated actin cytoskeleton regulatory protein 1,13666.500480469815,-0.14032595937662282,0.02462536750347682,-5.698431073437194,1.209150001271429e-8,1.708457825325866e-6,13633,12363,13036,14074,16352,12927
ENSG00000172183,ISG20,3669,interferon stimulated exonuclease gene 20,4976.115449374717,-0.26593390218309204,0.046705323838862625,-5.693867001127898,1.2419384090828126e-8,1.7343814294284394e-6,4846,4209,4517,5270,5902,5201
ENSG00000185201,IFITM2,10581,interferon induced transmembrane protein 2,13950.838844125414,-0.13711988675600859,0.024117412769030337,-5.685513950820091,1.3041983688503075e-8,1.8003933804473783e-6,14227,12500,13185,14389,16544,13255
ENSG00000125977,EIF2S2,8894,eukaryotic translation initiation factor 2 subunit beta,28237.08427742348,-0.1321465456317025,0.02332972584344979,-5.664299122863668,1.4762668859647684e-8,2.0147687841405533e-6,27997,25795,27064,29657,32915,26661
ENSG00000157657,ZNF618,114991,zinc finger protein 618,950.7806601584731,-0.49945497995659,0.08868022585008921,-5.632089625041111,1.7803911264316525e-8,2.4025278009487806e-6,820,787,756,1028,1320,1025
ENSG00000163359,COL6A3,1293,collagen type VI alpha 3 chain,10583.542781755184,0.21359010229204342,0.037957529511236425,5.627081241649701,1.8328441815016646e-8,2.4458287355372214e-6,11476,10946,11659,9490,10954,9149
ENSG00000055332,EIF2AK2,5610,eukaryotic translation initiation factor 2 alpha kinase 2,24908.16236512307,-0.14190098486867245,0.025318995749456098,-5.60452658837074,2.088249345250917e-8,2.733296799739059e-6,24325,22780,23945,25766,29441,23780
ENSG00000121060,TRIM25,7706,tripartite motif containing 25,22055.28934604804,0.12729043218144784,0.022713933498826503,5.604068189599313,2.0937827275270064e-8,2.733296799739059e-6,24962,21295,22949,20899,23983,18905
ENSG00000054118,THRAP3,9967,thyroid hormone receptor associated protein 3,5631.536952585109,-0.3425021540508726,0.06130608504858854,-5.586756253957829,2.3135007612066515e-8,2.9876499077518153e-6,5030,4798,5062,5854,6757,6321
ENSG00000067066,SP100,6672,SP100 nuclear antigen,25092.651194127593,-0.11227671151024791,0.020116372202518943,-5.581359818754437,2.386453551579057e-8,3.049075229198349e-6,25821,22644,23979,25623,29947,23338
ENSG00000099956,SMARCB1,6598,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",632.6996159458542,-0.7563373404880491,0.13685459845532236,-5.526576008587417,3.265408248864559e-8,4.128163480932984e-6,540,469,404,834,752,792
ENSG00000198900,TOP1,7150,DNA topoisomerase I,15702.023648587452,-0.14907313206284648,0.027082348069583276,-5.504438968136351,3.703457283706913e-8,4.6331793726375025e-6,15568,14081,15051,16081,18538,15263
ENSG00000142534,RPS11,6205,ribosomal protein S11,27887.00095239383,-0.12784286310827117,0.023262426284864045,-5.495680525442591,3.892065585520218e-8,4.818938936298744e-6,27852,24868,27305,28498,33018,26534
ENSG00000034510,TMSB10,9168,thymosin beta 10,17533.556353525717,-0.14666295563709308,0.026722125732244615,-5.488446432243235,4.054841967465914e-8,4.969250207067921e-6,17160,15794,16994,18075,21255,16451
ENSG00000047849,MAP4,4134,microtubule associated protein 4,13348.987938292954,0.1585976861570927,0.029079929095885356,5.453853949717276,4.928968985987194e-8,5.979486618354161e-6,14664,13666,13922,12728,14294,11152
ENSG00000164104,HMGB2,3148,high mobility group box 2,3264.6357499827755,-0.3519465524652011,0.06461728185632894,-5.446631959043473,5.133252391697999e-8,6.160195166836332e-6,2920,3010,2660,3567,4186,3320
ENSG00000197958,RPL12,6136,ribosomal protein L12,2647.8963898025386,0.3085088524958685,0.05665910089260744,5.445000849565564,5.180513837222894e-8,6.160195166836332e-6,3229,2735,2845,2414,2755,2007
ENSG00000244687,UBE2V1,7335,ubiquitin conjugating enzyme E2 V1,7818.440615045894,-0.17223417869529892,0.03182684738777114,-5.411600357296985,6.246397102022622e-8,7.354826391695263e-6,7685,7014,7367,8265,9237,7529
ENSG00000196547,MAN2A2,4122,mannosidase alpha class 2A member 2,5257.018350460295,0.20475530343110582,0.038006713911635556,5.387345612334589,7.150585197722776e-8,8.337721186859275e-6,5943,5230,5737,4886,5627,4282
ENSG00000142798,HSPG2,3339,heparan sulfate proteoglycan 2,2742.516095363101,0.2755788001555536,0.05121778233896073,5.380529721723703,7.426697562990894e-8,8.576407474184677e-6,3288,2772,2968,2394,2815,2292
ENSG00000197956,S100A6,6277,S100 calcium binding protein A6,20400.871526863542,-0.15836865826729174,0.02953765294290456,-5.361585721567446,8.24945589109227e-8,9.435806214477919e-6,20452,17527,19965,21580,24693,18899
ENSG00000112379,ARFGEF3,57221,ARFGEF family member 3,1780.744887679866,0.34751013345705745,0.06484200942673653,5.359336277968082,8.352825093650448e-8,9.463908431579424e-6,2073,1975,1934,1594,1802,1352
ENSG00000101680,LAMA1,284217,laminin subunit alpha 1,9868.700083135365,0.18108327164300272,0.03382138396068548,5.354105906887099,8.598049259764966e-8,9.650707627081986e-6,11530,9838,10151,9383,10401,8197
ENSG00000138759,FRAS1,80144,Fraser extracellular matrix complex subunit 1,3796.055361192966,0.22347008499298104,0.04214365201404617,5.302579969066281,1.1417742310985851e-7,1.2696952329161117e-5,4403,3886,3993,3483,3948,3160
ENSG00000090060,PAPOLA,10914,poly(A) polymerase alpha,4033.6466381730925,-0.3180978994363784,0.06011010019314162,-5.291920965266872,1.2103820224460527e-7,1.3336411091355131e-5,3622,3457,3687,4712,4639,4124
ENSG00000138398,PPIG,9360,peptidylprolyl isomerase G,8237.92529438047,-0.2116641989989282,0.040084956804754046,-5.280389848738093,1.289093047867011e-7,1.4074552277166183e-5,7724,7408,7759,8653,9762,8262
ENSG00000108797,CNTNAP1,8506,contactin associated protein 1,7723.970619463652,0.16612525357774485,0.03157624969187656,5.261082465422832,1.432097816968399e-7,1.549504034395538e-5,8674,7733,8122,7043,8409,6582
ENSG00000176444,CLK2,1196,CDC like kinase 2,190.50683960141592,1.083888780784992,0.20610049048094617,5.259030574142164,1.4481681294527818e-7,1.5529017173864205e-5,310,207,264,107,130,130
ENSG00000113140,SPARC,6678,secreted protein acidic and cysteine rich,16546.369502842408,-0.13311745838316552,0.025325087560802893,-5.25634740900952,1.4694458946883717e-7,1.561773911080296e-5,16697,14687,16023,16784,19925,15673
ENSG00000197746,PSAP,5660,prosaposin,20469.077635037815,0.1380209931538502,0.026304231891273726,5.247102204859965,1.5451019274989384e-7,1.6277784341458112e-5,23213,19524,21735,19484,22011,17457
ENSG00000196262,PPIA,5478,peptidylprolyl isomerase A,23433.163986179,-0.13961279646849464,0.026618153424750605,-5.245021855598638,1.5626380248457654e-7,1.6319376242084906e-5,23601,21097,22255,24461,26915,22747
ENSG00000188313,PLSCR1,5359,phospholipid scramblase 1,11782.03697936511,-0.13510643460066932,0.025815287746901474,-5.233582361168363,1.662558739292748e-7,1.7213215912849915e-5,11959,10472,11305,12267,14069,10989
ENSG00000187240,DYNC2H1,79659,dynein cytoplasmic 2 heavy chain 1,2901.386893329331,0.2747288894561055,0.05257154310302512,5.22580988193015,1.733944545226489e-7,1.7798866656555668e-5,3381,3086,3071,2567,3112,2286
ENSG00000092841,MYL6,4637,myosin light chain 6,11658.70252313844,-0.15761576883101286,0.030196481407194848,-5.219673335631022,1.792389926445034e-7,1.8242883912376997e-5,11945,10032,11157,12325,13874,10990
ENSG00000168385,SEPTIN2,4735,septin 2,26944.958403858956,-0.1285441290643379,0.02469636754874724,-5.204981210722972,1.940162359206598e-7,1.9580966331152303e-5,26595,24413,26253,27541,31730,25786
ENSG00000148229,POLE3,54107,"DNA polymerase epsilon 3, accessory subunit",6472.065427413813,-0.23498253760451693,0.0451715796770083,-5.201999560004755,1.971556929011417e-7,1.9731998931189263e-5,5975,5600,6261,6764,7839,6528
ENSG00000020181,ADGRA2,25960,adhesion G protein-coupled receptor A2,1985.1910137085324,0.31599159382343683,0.061506129005254845,5.1375626938973795,2.7832462874835755e-7,2.7625444555932018e-5,2334,2012,2270,1669,2085,1604
ENSG00000164442,CITED2,10370,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,4508.6346877727365,-0.21508761597184023,0.041906238667882886,-5.132591776524297,2.8577929831926684e-7,2.8132863711593397e-5,4462,3783,4297,4753,5530,4373
ENSG00000141424,SLC39A6,25800,solute carrier family 39 member 6,153.91862126823537,1.0854730936345285,0.21176974098819243,5.125723290633155,2.963976536433327e-7,2.894094162810102e-5,238,209,182,93,124,83
ENSG00000166165,CKB,1152,creatine kinase B,8747.203894200491,0.16307464119086593,0.03194669318819327,5.104585949795092,3.3151957277135175e-7,3.210927474987044e-5,9760,8656,9340,8179,9624,7212
ENSG00000100644,HIF1A,3091,hypoxia inducible factor 1 subunit alpha,24581.927616859368,-0.10690240957026441,0.02101755151927168,-5.086339837075793,3.650397134108461e-7,3.5073015664514093e-5,24932,22259,23887,25567,28725,22803
ENSG00000175832,ETV4,2118,ETS variant transcription factor 4,1682.8886308547335,-0.31804150937506054,0.06292013025112997,-5.054686125182472,4.31099158383791e-7,4.109127692213754e-5,1530,1467,1496,1837,2128,1684
