gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001,OS_17_Media_1_S21_L001,OS_17_Media_2_S22_L001
ENSG00000101255,TRIB3,57761,tribbles pseudokinase 3,9257.904620121826,5.828698482341542,0.08460391132253045,68.89395999815117,0,0,14651,13827,14308,389,224
ENSG00000102144,PGK1,5230,phosphoglycerate kinase 1,57910.948091659826,-1.666180095505285,0.028027124506256586,-59.44884196498068,0,0,29575,29105,28233,129624,93485
ENSG00000102265,TIMP1,7076,TIMP metallopeptidase inhibitor 1,53888.31631443279,2.7445792976780843,0.04310935038036066,63.665522061043006,0,0,78375,73322,77417,15996,11645
ENSG00000102554,KLF5,688,KLF transcription factor 5,6493.456576916713,2.1644251748586485,0.04766508569100712,45.40902724668774,0,0,9372,8689,8395,2742,2021
ENSG00000103257,SLC7A5,8140,solute carrier family 7 member 5,27836.78783355224,2.2292722744660063,0.04343926111079406,51.31929543599126,0,0,38858,37239,37839,11036,8524
ENSG00000103994,ZNF106,64397,zinc finger protein 106,7584.995168274938,-1.7290712432147781,0.045343881273957214,-38.13240496039875,0,0,3753,3753,3544,17020,12555
ENSG00000104312,RIPK2,8767,receptor interacting serine/threonine kinase 2,4934.250740951288,3.739599848477177,0.0699494589546443,53.461454947091994,0,0,7637,7465,6886,734,590
ENSG00000105281,SLC1A5,6510,solute carrier family 1 member 5,12252.402682383668,2.0733421631247713,0.04383927846910745,47.29416713794249,0,0,17517,15834,16141,5564,3951
ENSG00000105835,NAMPT,10135,nicotinamide phosphoribosyltransferase,17123.492756202675,2.6029834697605785,0.05446051886209842,47.795789025655324,0,0,25105,24941,22169,5356,4194
ENSG00000105939,ZC3HAV1,56829,"zinc finger CCCH-type containing, antiviral 1",4690.2549850388605,5.702918368600436,0.09454177085067886,60.321679161349095,0,0,7487,7326,6853,193,143
ENSG00000106105,GARS1,2617,glycyl-tRNA synthetase 1,23488.32330182489,2.814086157780221,0.041036780213794984,68.57473084192492,0,0,35312,33137,31943,6442,5034
ENSG00000106366,SERPINE1,5054,serpin family E member 1,11477.539208641509,2.1412969882108266,0.048122592571678294,44.496708796837545,0,0,16306,15255,15080,4753,3744
ENSG00000106948,AKNA,80709,AT-hook transcription factor,6735.021868409255,3.6730124800027197,0.08853884897452563,41.48475525200828,0,0,10180,9882,9857,979,891
ENSG00000107201,RIGI,23586,RNA sensor RIG-I,21822.951719416516,6.146117308879707,0.13085188255684646,46.97003351258341,0,0,35324,34706,31165,745,427
ENSG00000108679,LGALS3BP,3959,galectin 3 binding protein,30119.96700787745,1.7553712321543338,0.0336876879372322,52.107204134192536,0,0,40088,38851,38665,16154,11969
ENSG00000112149,CD83,9308,CD83 molecule,5587.22542602653,2.3536580130718927,0.053063933440242655,44.35513653963172,0,0,8195,7666,7272,2085,1564
ENSG00000112715,VEGFA,7422,vascular endothelial growth factor A,10300.124544532267,2.0200881401995066,0.04382548472427598,46.09391437216738,0,0,14550,13949,12908,4828,3429
ENSG00000112984,KIF20A,10112,kinesin family member 20A,2186.990374051203,-3.5555664979178143,0.0829124928632269,-42.88336262887554,0,0,411,375,372,6480,4548
ENSG00000113013,HSPA9,3313,heat shock protein family A (Hsp70) member 9,24610.834095165377,1.8846230003226758,0.04977610769040394,37.86200021995697,0,0,34249,32344,30956,11708,9463
ENSG00000113140,SPARC,6678,secreted protein acidic and cysteine rich,11431.004426178612,-2.521629642316762,0.05434534822163763,-46.40010092552455,0,0,4051,3693,3347,30077,21402
ENSG00000113263,ITK,3702,IL2 inducible T cell kinase,2052.874928656242,5.174144710937949,0.12760829445015456,40.54708773620539,0,0,3336,3180,2922,133,79
ENSG00000113739,STC2,8614,stanniocalcin 2,10697.637808023712,3.401340445976859,0.04489476420665727,75.76251944035128,0,0,16320,15332,15414,2095,1507
ENSG00000114019,AMOTL2,51421,angiomotin like 2,6662.371775358893,2.0783070201003593,0.0468873576408584,44.325530903650005,0,0,9396,8765,8755,2957,2188
ENSG00000115415,STAT1,6772,signal transducer and activator of transcription 1,25436.622334372543,2.489887552137645,0.02967307487181243,83.91066860761649,0,0,36987,35562,33835,8818,6474
ENSG00000115902,SLC1A4,6509,solute carrier family 1 member 4,3586.793590858781,4.322953633875797,0.08892659848871998,48.6126053098067,0,0,5680,5286,5269,347,304
ENSG00000115963,RND3,390,Rho family GTPase 3,72035.77468537347,6.31583553551182,0.047785482330953095,132.17059297988357,0,0,118236,113365,102844,1902,1477
ENSG00000116514,RNF19B,127544,ring finger protein 19B,4747.226860739392,3.7671648748871265,0.07909465205404571,47.628566243808834,0,0,7047,7111,6997,774,491
ENSG00000116701,NCF2,4688,neutrophil cytosolic factor 2,8905.316234080623,4.340636170007138,0.0677480761338736,64.07024992753777,0,0,14389,13057,12902,866,731
ENSG00000116717,GADD45A,1647,growth arrest and DNA damage inducible alpha,27055.675175703193,1.6434136038725025,0.03238440963527674,50.74706077341338,0,0,37041,33809,33501,15587,11384
ENSG00000116761,CTH,1491,cystathionine gamma-lyase,1867.0549733498021,4.1133641625398845,0.10947339281071711,37.574099577346786,0,0,2963,2815,2639,245,150
ENSG00000117226,GBP3,2635,guanylate binding protein 3,3007.560912713285,5.7915517692042355,0.12001783690521285,48.25575863176289,0,0,4950,4619,4344,120,83
ENSG00000117228,GBP1,2633,guanylate binding protein 1,104844.95278471232,7.518683098307179,0.04139730558785572,181.6225232908118,0,0,170455,164093,154289,1272,884
ENSG00000117724,CENPF,1063,centromere protein F,8967.731926612916,-2.0069891294300874,0.051740586392899385,-38.78945464958079,0,0,4001,3623,3775,20934,15956
ENSG00000118194,TNNT2,7139,"troponin T2, cardiac type",14624.705853678473,-2.235600608270789,0.05629037004372559,-39.71550740444955,0,0,5906,5432,5198,34510,27860
ENSG00000118503,TNFAIP3,7128,TNF alpha induced protein 3,14329.880410530901,3.2209387992769076,0.03958179221287513,81.37425364557402,0,0,22188,20591,19816,3128,2292
ENSG00000118523,CCN2,1490,cellular communication network factor 2,4136.6847613164255,4.475887001853048,0.10537957303358801,42.473952712129815,0,0,6708,6214,5886,449,243
ENSG00000119917,IFIT3,3437,interferon induced protein with tetratricopeptide repeats 3,25936.802704238322,5.616821886914089,0.053417349566703236,105.14976749080856,0,0,41607,41141,37009,1126,843
ENSG00000119922,IFIT2,3433,interferon induced protein with tetratricopeptide repeats 2,18872.694361724716,4.841070901974607,0.06915595668542297,70.00222589639964,0,0,29896,30321,26109,1330,1086
ENSG00000120129,DUSP1,1843,dual specificity phosphatase 1,11846.90781110265,5.39604716441963,0.0568252322158303,94.9586469602918,0,0,18866,18069,17619,618,430
ENSG00000120217,CD274,29126,CD274 molecule,13035.533421907241,7.140070709724984,0.09456415999365649,75.50504028380257,0,0,21013,21141,18569,205,143
ENSG00000120889,TNFRSF10B,8795,TNF receptor superfamily member 10b,13202.569891421143,2.241294758751674,0.046097254825939266,48.6210028604671,0,0,18551,18084,17489,5563,3737
ENSG00000121060,TRIM25,7706,tripartite motif containing 25,7817.903859958796,3.376371264536964,0.05355321111524223,63.04703666174719,0,0,11730,11367,11250,1504,1162
ENSG00000122180,MYOG,4656,myogenin,7214.722476377819,-8.219282501278938,0.12175106922435908,-67.50891432528367,0,0,54,58,57,23317,17316
ENSG00000122406,RPL5,6125,ribosomal protein L5,49125.08035446204,-1.8077006337104453,0.024368781738008456,-74.18100146101847,0,0,24155,22566,22220,112710,82227
ENSG00000122863,CHST3,9469,carbohydrate sulfotransferase 3,8281.132598006508,1.850345157393341,0.04335325641577068,42.680649860485175,0,0,11217,10926,10542,4178,3134
ENSG00000123453,SARDH,1757,sarcosine dehydrogenase,2753.7311230595983,-3.124147287703428,0.07072879433468199,-44.17079800512727,0,0,655,619,617,7822,5529
ENSG00000124491,F13A1,2162,coagulation factor XIII A chain,5477.2210694263995,-5.421925494467859,0.1095937563173349,-49.47294149466297,0,0,323,323,222,17102,12830
ENSG00000125148,MT2A,4502,metallothionein 2A,26806.017884430523,1.9167198422521605,0.04209248514265666,45.535915395732964,0,0,36557,34534,35429,12888,9839
ENSG00000125347,IRF1,3659,interferon regulatory factor 1,19887.76554864855,6.776126578832013,0.06826940841659945,99.25568034048503,0,0,31356,30777,30284,370,310
ENSG00000125826,RBCK1,10616,RANBP2-type and C3HC4-type zinc finger containing 1,10305.81776176885,2.930709660198425,0.05309957826110586,55.19271068006011,0,0,14772,14725,14792,2724,1975
ENSG00000125977,EIF2S2,8894,eukaryotic translation initiation factor 2 subunit beta,19744.86027560644,1.550345557683543,0.038279677317806356,40.500486584885,0,0,26144,24787,24302,11672,8998
ENSG00000126226,PCID2,55795,PCI domain containing 2,7313.674508632944,2.9087917257191287,0.05890657682758212,49.379744713957486,0,0,11359,10450,9650,1928,1447
ENSG00000126709,IFI6,2537,interferon alpha inducible protein 6,6001.499309224252,5.491130021137281,0.08340745208806624,65.83500495063006,0,0,9531,9065,9065,310,189
ENSG00000128272,ATF4,468,activating transcription factor 4,17595.27328803197,2.1500808059173417,0.03712963320325202,57.9074076532764,0,0,24397,23583,23547,7574,5461
ENSG00000128342,LIF,3976,LIF interleukin 6 family cytokine,7029.973745013089,2.803149049875283,0.054586377499516975,51.352538458887246,0,0,10125,10104,9776,2064,1422
ENSG00000129152,MYOD1,4654,myogenic differentiation 1,16759.673226765808,-3.899590973448292,0.04441922860864195,-87.79060545616072,0,0,2423,2319,2414,50265,36154
ENSG00000129910,CDH15,1013,cadherin 15,5882.795488633924,-2.775281956707302,0.06295681122555835,-44.082314569017285,0,0,1680,1581,1682,16262,11212
ENSG00000130066,SAT1,6303,spermidine/spermine N1-acetyltransferase 1,15577.737683713687,2.622890406947574,0.0444332061189757,59.02996060928943,0,0,22949,22338,20502,5119,3536
ENSG00000130487,KLHDC7B,113730,kelch domain containing 7B,16730.536654914853,11.14032802960263,0.2769016768449341,40.23207138554546,0,0,26284,25624,26259,14,14
ENSG00000130589,HELZ2,85441,helicase with zinc finger 2,14098.56638056784,4.545017668018277,0.06351242742131502,71.56107635232583,0,0,21315,21346,21398,1355,878
ENSG00000130766,SESN2,83667,sestrin 2,10844.78562926788,4.580199294019173,0.05403374451977274,84.76553558754615,0,0,16730,16446,16153,963,704
ENSG00000131051,RBM39,9584,RNA binding motif protein 39,11988.008578569044,2.402780303407816,0.04823155807510952,49.81759659652795,0,0,17676,16706,15462,4534,3106
ENSG00000131203,IDO1,3620,"indoleamine 2,3-dioxygenase 1",6527.059128142416,9.268215784938953,0.23303604533454705,39.77159744379236,0,0,10804,9939,9771,26,14
ENSG00000131747,TOP2A,7153,DNA topoisomerase II alpha,10440.071842572368,-2.185229478509085,0.03961132342075082,-55.16678792318079,0,0,4261,3919,3935,25953,18609
ENSG00000132688,NES,10763,nestin,12642.418395866562,-3.235509852920618,0.05000293503628745,-64.70639874584538,0,0,2852,2597,2675,34716,26820
ENSG00000133026,MYH10,4628,myosin heavy chain 10,6429.681376345602,-2.09239133885135,0.05485279282232389,-38.145575296938986,0,0,2738,2600,2489,15061,11758
ENSG00000134247,PTGFRN,5738,prostaglandin F2 receptor inhibitor,9451.865181968677,-1.4361107283768846,0.03816872363824937,-37.62532753224526,0,0,5569,5195,5012,20078,14432
ENSG00000134333,LDHA,3939,lactate dehydrogenase A,20347.616011960596,-1.5004535868338984,0.029834791535521057,-50.29207544646225,0,0,11573,10891,10523,43339,31973
ENSG00000134684,YARS1,8565,tyrosyl-tRNA synthetase 1,17736.829830569648,2.901491643942517,0.03615451843659322,80.25253189393385,0,0,26562,25345,24278,4678,3541
ENSG00000134954,ETS1,2113,"ETS proto-oncogene 1, transcription factor",20290.58789875449,2.1501414542640025,0.04301454035457267,49.98638684826563,0,0,28840,27936,25778,8449,6512
ENSG00000135052,GOLM1,51280,golgi membrane protein 1,29021.725039271198,2.044150945125632,0.033634384557568314,60.77563101019082,0,0,41339,38854,36741,13072,9780
ENSG00000135069,PSAT1,29968,phosphoserine aminotransferase 1,15068.547254153644,2.903162016362357,0.057899961067164614,50.14100118296549,0,0,22820,21321,20615,4314,2742
ENSG00000135114,OASL,8638,2'-5'-oligoadenylate synthetase like,7359.51965287675,4.737066861975902,0.06655290890625912,71.1774577524198,0,0,11468,11482,10633,575,441
ENSG00000135318,NT5E,4907,5'-nucleotidase ecto,12230.458453289331,3.623212068328517,0.05537852607450734,65.42630014120957,0,0,19261,18228,16836,2155,1424
ENSG00000135899,SP110,3431,SP110 nuclear body protein,7893.454790009654,4.617843859380725,0.0644594469260805,71.6395203433297,0,0,12300,11924,11708,647,531
ENSG00000135902,CHRND,1144,cholinergic receptor nicotinic delta subunit,5866.605614989845,-3.255713324724255,0.052686098403005345,-61.79454207864709,0,0,1320,1246,1161,16799,11992
ENSG00000136068,FLNB,2317,filamin B,84058.10495800289,4.737253695226914,0.03305643116189106,143.30808041638304,0,0,129910,128799,124733,6685,4928
ENSG00000136826,KLF4,9314,KLF transcription factor 4,9045.92285002422,3.576667175897278,0.0542403410529263,65.9410893527985,0,0,13880,12894,13288,1543,1166
ENSG00000137142,IGFBPL1,347252,insulin like growth factor binding protein like 1,7401.050981197447,-3.24393879641813,0.049950492398879366,-64.94307944982155,0,0,1707,1557,1472,21010,15228
ENSG00000137496,IL18BP,10068,interleukin 18 binding protein,14170.136669806543,8.069291672375176,0.10959335315038446,73.62938937822679,0,0,22535,22378,21195,117,82
ENSG00000137501,SYTL2,54843,synaptotagmin like 2,7518.011146445432,-2.4195790954891474,0.04672550897399863,-51.782830163189274,0,0,2747,2470,2487,19273,14019
ENSG00000138166,DUSP5,1847,dual specificity phosphatase 5,4242.002015267347,3.795549739262799,0.07881436740187255,48.15809432193223,0,0,6592,6157,6180,592,502
ENSG00000138496,PARP9,83666,poly(ADP-ribose) polymerase family member 9,6500.247018504271,3.050066215327187,0.053234773880637375,57.294621409795475,0,0,9875,9401,8875,1553,1186
ENSG00000138685,FGF2,2247,fibroblast growth factor 2,2459.918172408279,5.190024573352542,0.13176845421147013,39.387458890754466,0,0,4092,3883,3346,160,92
ENSG00000139269,INHBE,83729,inhibin subunit beta E,58440.5892017226,4.075897010139697,0.030039290169700247,135.68553008788922,0,0,92398,85619,85025,7390,5231
ENSG00000139289,PHLDA1,22822,pleckstrin homology like domain family A member 1,23845.94970383018,3.2389221547381846,0.04541121923043994,71.32427205493478,0,0,35389,34593,34149,4968,3904
ENSG00000139914,FITM1,161247,fat storage inducing transmembrane protein 1,4155.801287846579,-3.848651578381457,0.08395259091224758,-45.84315429173955,0,0,574,615,641,12216,9085
ENSG00000139998,RAB15,376267,"RAB15, member RAS oncogene family",3544.2292884350095,-3.3085889161498336,0.08490555816133312,-38.967871924980756,0,0,799,750,634,9809,7564
ENSG00000140105,WARS1,7453,tryptophanyl-tRNA synthetase 1,264267.56336080615,7.331311245318486,0.027800880685324967,263.7078777575707,0,0,425678,409365,396056,3586,2593
ENSG00000141682,PMAIP1,5366,phorbol-12-myristate-13-acetate-induced protein 1,6806.32021227878,2.6876918881017735,0.06139727919027676,43.77542333386351,0,0,10121,9522,9225,2217,1429
ENSG00000142089,IFITM3,10410,interferon induced transmembrane protein 3,23346.299981414475,2.5928963851707705,0.040961745788803086,63.30043642523508,0,0,33743,31843,32707,7524,5623
ENSG00000142871,CCN1,3491,cellular communication network factor 1,111146.80224525234,4.2736988151473945,0.036448985241502634,117.25151706778239,0,0,172254,166085,164101,11764,9136
ENSG00000143067,ZNF697,90874,zinc finger protein 697,3842.0898949789967,2.4647425215651055,0.0646371426321927,38.131984509128564,0,0,5781,5249,5022,1366,983
ENSG00000143333,RGS16,6004,regulator of G protein signaling 16,7088.038202788727,3.5653609241039006,0.06797241817631983,52.453054044000424,0,0,10486,10442,10437,1307,849
ENSG00000143384,MCL1,4170,"MCL1 apoptosis regulator, BCL2 family member",22734.778013582036,2.1321701022601682,0.03743151489310551,56.961897170047244,0,0,32358,30473,29499,9571,7376
ENSG00000143494,VASH2,79805,vasohibin 2,3535.1309613511967,-2.927952859423357,0.07295134597148621,-40.135693460238244,0,0,903,948,871,9980,6841
ENSG00000147416,ATP6V1B2,526,ATPase H+ transporting V1 subunit B2,11365.16649143961,1.8762044767424806,0.0421511307849371,44.51136759094849,0,0,15760,14975,14280,5895,4047
ENSG00000148677,ANKRD1,27063,ankyrin repeat domain 1,3321.3365185786133,2.9839879678659957,0.06682257508988698,44.655387252766864,0,0,4994,4692,4643,838,624
ENSG00000148841,ITPRIP,85450,"inositol 1,4,5-trisphosphate receptor interacting protein",10398.55665510707,3.723340810793549,0.04563363761457906,81.59202302128143,0,0,16008,15246,15049,1665,1172
ENSG00000149131,SERPING1,710,serpin family G member 1,13274.39625968966,5.015994382799989,0.05537986545369025,90.57433313908037,0,0,21655,19766,19459,914,610
ENSG00000149257,SERPINH1,871,serpin family H member 1,37127.80365535885,1.490714205833037,0.027722812263376164,53.7721134375093,0,0,48172,46418,45751,23425,16952
ENSG00000149273,RPS3,6188,ribosomal protein S3,81390.27300669953,-0.9758362847690183,0.024526581130529763,-39.78688589231599,0,0,57394,53721,53620,151725,110117
ENSG00000153879,CEBPG,1054,CCAAT enhancer binding protein gamma,4927.519067988561,3.1668519309984453,0.07311616762424472,43.31260833135274,0,0,7618,7156,6704,1192,754
ENSG00000154175,ABI3BP,25890,ABI family member 3 binding protein,2472.4682675121144,4.655446845105482,0.10874731319693831,42.80976428975858,0,0,3788,3940,3538,215,147
ENSG00000154451,GBP5,115362,guanylate binding protein 5,65829.61041667296,9.81796395732381,0.19119449569145153,51.35066217161386,0,0,107174,104003,96644,132,138
ENSG00000155304,HSPA13,6782,heat shock protein family A (Hsp70) member 13,8861.791974427888,1.6429429714209307,0.04364057048892695,37.647146978470396,0,0,11776,11561,10825,5049,3774
ENSG00000155324,GRAMD2B,65983,GRAM domain containing 2B,3518.5128709170563,3.192948458752405,0.06709997782146641,47.58494059786301,0,0,5384,5117,4847,793,564
ENSG00000156273,BACH1,571,BTB domain and CNC homolog 1,11442.491136816796,2.4712554107355675,0.053073084235546804,46.563252283732794,0,0,16814,16395,14613,4111,2871
ENSG00000156587,UBE2L6,9246,ubiquitin conjugating enzyme E2 L6,12056.439335789357,3.276624330858687,0.061693655693891014,53.1112039642537,0,0,17904,17356,17482,2708,1729
ENSG00000159200,RCAN1,1827,regulator of calcineurin 1,5214.308219927447,3.068353432162457,0.062440702622885515,49.14027714732756,0,0,8047,7596,6972,1245,929
ENSG00000159251,ACTC1,70,actin alpha cardiac muscle 1,5250.566076881516,-3.0898399523714697,0.057266003933670484,-53.955920443660425,0,0,1255,1196,1227,14893,10482
ENSG00000159403,C1R,715,complement C1r,21363.463585641482,3.318545451106453,0.04143291095791858,80.09443156134843,0,0,31681,31394,30547,4300,3267
ENSG00000160710,ADAR,103,adenosine deaminase RNA specific,22606.731877026414,1.8994421735491782,0.031247323097752844,60.787356651545515,0,0,31191,30047,28495,11138,8268
ENSG00000160867,FGFR4,2264,fibroblast growth factor receptor 4,9189.019135782713,-3.3520497198357635,0.07335575024296782,-45.695800380108636,0,0,1850,1701,1948,26882,18703
ENSG00000162551,ALPL,249,"alkaline phosphatase, biomineralization associated",3339.3345806765756,3.1977761022432745,0.08458089675128884,37.80730903866359,0,0,5018,4875,4665,684,587
ENSG00000162645,GBP2,2634,guanylate binding protein 2,8566.84229439967,3.4847910981042878,0.051917384482073725,67.12185393906992,0,0,13324,12274,12238,1630,1109
ENSG00000162654,GBP4,115361,guanylate binding protein 4,9353.966566028494,9.716480377075898,0.22866518199818447,42.49217258250118,0,0,15716,14608,13446,24,18
ENSG00000162734,PEA15,8682,proliferation and apoptosis adaptor protein 15,21694.952699229103,1.6698883678177645,0.03148066458405876,53.04488929574142,0,0,28843,27636,27405,12337,8971
ENSG00000162772,ATF3,467,activating transcription factor 3,7344.942338982076,3.0319925894807684,0.07077171045038044,42.84187241181013,0,0,11174,10343,10266,1959,1212
ENSG00000163041,H3-3A,3020,H3.3 histone A,12959.488532641084,-1.9390624029984813,0.044809301437279334,-43.273658387927206,0,0,6106,5505,5444,29863,22760
ENSG00000163131,CTSS,1520,cathepsin S,6842.9851860722465,4.250817293250321,0.06497260352584984,65.42476463266709,0,0,11154,10101,9700,741,569
ENSG00000163191,S100A11,6282,S100 calcium binding protein A11,14728.503218902746,1.5518229272222321,0.03951839237828112,39.26837186006324,0,0,19279,18261,18570,8922,6540
ENSG00000163347,CLDN1,9076,claudin 1,4629.591683895755,8.600600826650192,0.22255962643861085,38.64402975632472,0,0,7728,7169,6741,25,20
ENSG00000163430,FSTL1,11167,follistatin like 1,10791.623369612673,1.3850759834999582,0.036114212444614456,38.352656467980324,0,0,13851,13376,12986,7233,5216
ENSG00000163485,ADORA1,134,adenosine A1 receptor,2391.3328618450905,-4.148214019453389,0.08836075131140048,-46.9463416492949,0,0,320,279,274,7101,5363
ENSG00000163565,IFI16,3428,interferon gamma inducible protein 16,21031.126146698163,2.839249768718579,0.042620763751290265,66.6165858802243,0,0,32104,29572,28379,5709,4412
ENSG00000163840,DTX3L,151636,deltex E3 ubiquitin ligase 3L,12772.562323662969,3.891145757977395,0.053558517082559924,72.65223105373198,0,0,20055,19602,17562,1812,1304
ENSG00000164307,ERAP1,51752,endoplasmic reticulum aminopeptidase 1,3632.94778814862,2.693444486545108,0.06791992632968066,39.6561750298614,0,0,5264,5102,5038,1157,776
ENSG00000165732,DDX21,9188,DExD-box helicase 21,17834.897031753102,1.7841973829872202,0.04011252316538827,44.47980935107925,0,0,25087,23045,21834,9601,6825
ENSG00000166710,B2M,567,beta-2-microglobulin,14679.67798218312,2.6086373646611256,0.048582198182311916,53.69533414012734,0,0,21415,20816,19687,4966,3287
ENSG00000166741,NNMT,4837,nicotinamide N-methyltransferase,10367.812790732329,2.2143996603050344,0.03888236490964917,56.95125966361943,0,0,14783,13893,13732,4247,3131
ENSG00000166750,SLFN5,162394,schlafen family member 5,9402.592575922183,3.0720222566899933,0.05112773345573423,60.085242373392376,0,0,14284,13790,12705,2330,1599
ENSG00000167244,IGF2,3481,insulin like growth factor 2,6527.505978080254,-4.561882847435714,0.09889564213278065,-46.12824942590266,0,0,573,570,676,19276,15283
ENSG00000167779,IGFBP6,3489,insulin like growth factor binding protein 6,4921.578726130157,6.803565665765623,0.12968299694805982,52.46305086927134,0,0,7819,7346,7703,85,80
ENSG00000168062,BATF2,116071,basic leucine zipper ATF-like transcription factor 2,3494.3377257913876,5.591621436141906,0.11939743312674635,46.83200710191248,0,0,5507,5114,5492,174,98
ENSG00000168334,XIRP1,165904,xin actin binding repeat containing 1,15856.608032707352,5.094665264152802,0.05359151589847495,95.06477245025607,0,0,24491,24279,23936,999,722
